hhid	pid	money_transfers	ever_make_receiv	frequency_transfers	average_transfered_per_time
1567141.0	2	6	2		
1567141.0	2	7	2		
1567141.0	2	8	2		
1567039.0	1	1	2		
1567039.0	1	2	1	5	2000
1567039.0	1	3	1	4	0
1567039.0	1	4	2		
1567039.0	1	5	2		
1567039.0	1	6	2		
1567039.0	1	7	2		
1567039.0	1	8	2		
1567053.0	1	1	2		
1567053.0	1	2	1	4	3000
1567053.0	1	3	1	4	0
1567053.0	1	4	2		
1567053.0	1	5	2		
1567053.0	1	6	2		
1567053.0	1	7	2		
1567053.0	1	8	2		
1568061.0	1	1	2		
1568061.0	1	2	2		
1568061.0	1	3	2		
1568061.0	1	4	2		
1568061.0	1	5	2		
1568061.0	1	6	2		
1568061.0	1	7	2		
1568061.0	1	8	2		
1568067.0	1	1	2		
1568067.0	1	2	2		
1568067.0	1	3	2		
1568067.0	1	4	2		
1568067.0	1	5	2		
1568067.0	1	6	2		
1568067.0	1	7	2		
1568067.0	1	8	2		
1568040.0	1	1	1	4	5000
1568026.0	1	1	2		
1568026.0	1	2	2		
1568026.0	1	3	2		
1568026.0	1	4	2		
1568026.0	1	5	2		
1568026.0	1	6	2		
1568026.0	1	7	2		
1568026.0	1	8	2		
1568054.0	1	1	2		
1568054.0	1	2	2		
1568054.0	1	3	2		
1568054.0	1	4	2		
1568054.0	1	5	2		
1568054.0	1	6	2		
1568054.0	1	8	2		
1569047.0	1	1	1	4	2000
1569047.0	1	2	1	4	1000
1569047.0	1	6	2		
1569047.0	1	8	2		
1569006.0	2	2	2		
1569006.0	2	3	2		
1569006.0	2	4	2		
1569006.0	2	5	2		
1569006.0	2	6	2		
1569006.0	2	7	2		
1569006.0	2	8	2		
1569030.0	1	1	2		
1569030.0	1	2	2		
1569030.0	1	3	1	4	0
1569030.0	1	4	2		
1569030.0	1	5	2		
1569030.0	1	6	2		
1569030.0	1	7	2		
1569030.0	1	8	2		
1570015.0	2	1	2		
1570015.0	2	2	2		
1570015.0	2	3	2		
1570015.0	2	4	2		
1570015.0	2	5	2		
1570015.0	2	6	2		
1570015.0	2	7	2		
1570015.0	2	8	2		
1570031.0	2	1	2		
1570031.0	2	2	2		
1570031.0	2	3	2		
1570031.0	2	4	2		
1570031.0	2	5	2		
1570031.0	2	6	2		
1570031.0	2	7	2		
1570031.0	2	8	2		
1570077.0	2	1	1	5	0
1570123.0	1	1	2		
1570123.0	1	2	2		
1570123.0	1	3	2		
1570123.0	1	4	2		
1570123.0	1	5	2		
1570123.0	1	6	2		
1570123.0	1	7	2		
1570123.0	1	8	2		
618058.0	1	1	2		
618058.0	1	2	2		
618058.0	1	3	2		
618058.0	1	4	2		
618058.0	1	5	2		
618058.0	1	6	2		
618058.0	1	7	2		
618058.0	1	8	2		
618048.0	1	1	2		
618048.0	1	2	2		
618048.0	1	3	2		
618048.0	1	4	2		
618048.0	1	5	2		
618048.0	1	6	2		
618048.0	1	7	2		
618048.0	1	8	2		
618028.0	1	1	2		
618028.0	1	2	2		
618028.0	1	3	2		
618028.0	1	4	2		
618028.0	1	5	2		
618028.0	1	6	2		
618028.0	1	7	2		
618028.0	1	8	2		
618088.0	2	1	2		
618088.0	2	2	2		
618088.0	2	3	1	4	0
618088.0	2	4	1	4	1000
618088.0	2	5	2		
618088.0	2	6	2		
618088.0	2	7	2		
618088.0	2	8	2		
1575116.0	1	1	2		
1575116.0	1	2	2		
1575116.0	1	3	2		
1575116.0	1	4	2		
1575116.0	1	5	2		
1575116.0	1	6	2		
1575116.0	1	7	2		
1575116.0	1	8	2		
1575100.0	2	1	2		
1575100.0	2	2	2		
1575100.0	2	3	2		
1575100.0	2	4	2		
1575100.0	2	5	2		
1575100.0	2	6	2		
1575100.0	2	7	2		
1575100.0	2	8	2		
1575147.0	1	1	2		
1575147.0	1	2	2		
1575147.0	1	3	2		
1575147.0	1	4	2		
1575147.0	1	5	2		
1575147.0	1	6	2		
1575147.0	1	7	2		
1575147.0	1	8	2		
1575132.0	1	1	2		
1575132.0	1	2	2		
1575132.0	1	3	2		
1575132.0	1	4	2		
1575132.0	1	5	2		
1575132.0	1	6	2		
1575132.0	1	7	2		
1575132.0	1	8	2		
1575053.0	1	1	2		
1575053.0	1	2	2		
1575053.0	1	3	2		
1575053.0	1	4	2		
1575053.0	1	5	2		
1575053.0	1	6	2		
1575053.0	1	7	2		
1575053.0	1	8	2		
1575038.0	1	1	2		
1575038.0	1	2	2		
1575038.0	1	3	2		
1575038.0	1	4	2		
1575038.0	1	5	2		
1575038.0	1	6	2		
1575038.0	1	7	2		
1575038.0	1	8	2		
1575006.0	1	2	1	4	1000
1575006.0	1	3	1	5	0
1575022.0	1	1	2		
1575022.0	1	2	2		
1575022.0	1	3	2		
1575022.0	1	4	2		
1575022.0	1	5	2		
1575022.0	1	6	2		
1575022.0	1	7	2		
1575022.0	1	8	2		
1575069.0	1	1	2		
1575069.0	1	2	1	4	2000
1575069.0	1	3	2		
1575069.0	1	4	2		
1575069.0	1	5	2		
1575069.0	1	6	2		
1575069.0	1	7	2		
1575069.0	1	8	2		
1576028.0	1	4	1	4	6000
1576009.0	2	1	2		
1576009.0	2	2	2		
1576009.0	2	3	2		
1576009.0	2	4	2		
1576009.0	2	5	2		
1576009.0	2	6	2		
1576009.0	2	7	2		
1576009.0	2	8	2		
1576015.0	1	1	2		
1576015.0	1	2	2		
1576015.0	1	3	2		
1576015.0	1	4	2		
1576015.0	1	5	2		
1576015.0	1	6	2		
1576015.0	1	7	2		
1576015.0	1	8	2		
1576022.0	2	1	2		
1576022.0	2	2	2		
1576022.0	2	3	2		
1576022.0	2	4	2		
1576022.0	2	5	2		
1576022.0	2	6	2		
1576022.0	2	7	2		
1576022.0	2	8	2		
1577077.0	1	1	2		
1577077.0	1	2	2		
1577077.0	1	3	2		
1577077.0	1	4	2		
1577077.0	1	5	2		
1577077.0	1	6	2		
1577077.0	1	7	2		
1577077.0	1	8	2		
1577017.0	1	1	2		
1577017.0	1	2	2		
1577017.0	1	3	2		
1577017.0	1	4	2		
1577017.0	1	5	2		
1577017.0	1	6	2		
1577017.0	1	7	2		
1577017.0	1	8	2		
1578015.0	2	1	2		
1578015.0	2	2	2		
1578015.0	2	3	2		
1578015.0	2	4	2		
1578015.0	2	5	2		
1578015.0	2	6	2		
1578015.0	2	7	2		
1578015.0	2	8	2		
1578095.0	1	1	2		
1578095.0	1	2	2		
1578095.0	1	3	2		
1578095.0	1	4	2		
1578095.0	1	5	2		
1578095.0	1	6	2		
1578095.0	1	7	2		
1578053.0	2	1	2		
1578053.0	2	2	2		
1578053.0	2	3	2		
1578053.0	2	4	2		
1578053.0	2	5	2		
1578053.0	2	6	2		
1578053.0	2	7	2		
1578053.0	2	8	2		
1578063.0	1	1	1	4	20000
1578063.0	1	2	1	4	20000
670083.0	1	1	1	7	1500
670083.0	1	2	1	3	7000
670083.0	1	3	2		
670083.0	1	4	2		
670083.0	1	5	2		
670083.0	1	6	2		
670083.0	1	7	2		
670083.0	1	8	2		
670064.0	1	1	2		
670064.0	1	2	2		
670064.0	1	3	2		
670064.0	1	4	2		
670064.0	1	5	2		
670064.0	1	6	2		
670064.0	1	7	2		
670064.0	1	8	2		
670035.0	1	1	2		
670035.0	1	2	2		
670035.0	1	3	2		
670035.0	1	4	2		
670035.0	1	5	2		
670035.0	1	6	2		
670035.0	1	7	2		
670035.0	1	8	2		
1613051.0	1	2	1	4	2000
1613032.0	2	1	2		
1613032.0	2	2	2		
1613032.0	2	3	2		
1613032.0	2	4	2		
1613032.0	2	5	2		
1613032.0	2	6	2		
1613032.0	2	7	2		
1613032.0	2	8	2		
1613020.0	1	1	2		
1613020.0	1	2	2		
1613020.0	1	3	2		
1613020.0	1	4	2		
1613020.0	1	5	2		
1613020.0	1	6	2		
1613020.0	1	7	2		
1613020.0	1	8	2		
1613045.0	1	1	1	4	3000
1614004.0	1	1	2		
1614004.0	1	2	2		
1614004.0	1	3	2		
1614004.0	1	4	2		
1614004.0	1	5	2		
1614004.0	1	6	2		
1614004.0	1	7	2		
1614004.0	1	8	2		
1614058.0	1	4	1	7	12000
1614016.0	1	1	2		
1614016.0	1	2	2		
1614016.0	1	3	2		
1614016.0	1	4	2		
1614016.0	1	5	2		
1614016.0	1	6	2		
1614016.0	1	7	2		
1614016.0	1	8	2		
1614030.0	1	1	2		
1614030.0	1	2	2		
1614030.0	1	3	2		
1614030.0	1	4	2		
1614030.0	1	5	2		
1614030.0	1	6	2		
1614030.0	1	7	2		
1614030.0	1	8	2		
1614022.0	1	1	2		
1614022.0	1	2	2		
1614022.0	1	3	2		
1614022.0	1	4	2		
1614022.0	1	5	2		
1614022.0	1	6	2		
1614022.0	1	7	2		
1614022.0	1	8	2		
1615034.0	1	1	2		
1615034.0	1	2	2		
1615034.0	1	3	2		
1615034.0	1	4	2		
1615034.0	1	5	2		
1615034.0	1	6	2		
1615034.0	1	7	2		
1615034.0	1	8	2		
1615057.0	1	1	2		
1615057.0	1	2	2		
1615057.0	1	3	2		
1615057.0	1	4	2		
1615057.0	1	5	1	3	35000
1615057.0	1	6	2		
1615057.0	1	7	2		
1615057.0	1	8	2		
1615115.0	2	1	2		
1615115.0	2	2	2		
1615115.0	2	3	2		
1615115.0	2	4	2		
1615115.0	2	5	2		
1615115.0	2	6	2		
1615115.0	2	7	2		
1615115.0	2	8	2		
1615089.0	1	1	2		
1615089.0	1	2	1	4	6000
1615089.0	1	3	2		
1615089.0	1	4	2		
1615089.0	1	5	2		
1615089.0	1	6	2		
1615089.0	1	7	2		
1615089.0	1	8	2		
1592022.0	1	1	1	4	1000
1592051.0	2	1	2		
1592051.0	2	2	2		
1592051.0	2	3	2		
1592051.0	2	4	2		
1592051.0	2	5	2		
1592051.0	2	6	2		
1592051.0	2	7	2		
1592051.0	2	8	2		
1592041.0	2	1	2		
1592041.0	2	2	2		
1592041.0	2	3	2		
1592041.0	2	4	2		
1592041.0	2	5	2		
1592041.0	2	6	2		
1592041.0	2	7	2		
1592041.0	2	8	2		
1592061.0	2	1	2		
1592061.0	2	2	2		
1592061.0	2	3	2		
1592061.0	2	4	2		
1592061.0	2	5	2		
1592061.0	2	6	2		
1592061.0	2	7	2		
1592061.0	2	8	2		
1592089.0	1	1	2		
1592089.0	1	2	2		
1592089.0	1	3	2		
1592089.0	1	4	2		
1592089.0	1	5	2		
1592089.0	1	6	2		
1592089.0	1	7	2		
1592089.0	1	8	2		
1592080.0	1	1	2		
1592080.0	1	2	2		
1592080.0	1	3	2		
1592080.0	1	4	2		
1592080.0	1	5	2		
1592080.0	1	6	2		
1592080.0	1	7	2		
1592080.0	1	8	2		
1593058.0	2	1	2		
1593058.0	2	2	2		
1593058.0	2	3	2		
1593058.0	2	4	2		
1593058.0	2	5	2		
1593058.0	2	6	2		
1593058.0	2	7	2		
1593058.0	2	8	2		
1593034.0	2	1	2		
1593034.0	2	2	2		
1593034.0	2	3	2		
1593034.0	2	4	2		
1593034.0	2	5	2		
1593034.0	2	6	2		
1593034.0	2	7	2		
1593034.0	2	8	2		
1593007.0	2	1	2		
1593007.0	2	2	2		
1593007.0	2	3	2		
1593007.0	2	4	2		
1593007.0	2	5	2		
1593007.0	2	6	2		
1593007.0	2	7	2		
1593007.0	2	8	2		
1593059.0	1	1	2		
1593059.0	1	2	2		
1593059.0	1	3	2		
1593059.0	1	4	2		
1593059.0	1	5	2		
1593059.0	1	6	2		
1593059.0	1	7	2		
1593059.0	1	8	1	4	0
1593072.0	2	1	2		
1593072.0	2	2	2		
1593072.0	2	3	2		
1593072.0	2	4	2		
1593072.0	2	5	2		
1593072.0	2	6	2		
1593072.0	2	7	2		
1593072.0	2	8	2		
1594002.0	1	1	2		
1594002.0	1	2	2		
1594002.0	1	3	2		
1594002.0	1	4	2		
1594002.0	1	5	2		
1594002.0	1	6	2		
1594002.0	1	7	2		
1594002.0	1	8	2		
1594030.0	1	1	1	7	2000
1594030.0	1	2	1	7	1000
1594030.0	1	3	1	7	0
1594030.0	1	4	1	7	1000
1594030.0	1	5	2		
1594030.0	1	6	2		
1594030.0	1	7	2		
1594030.0	1	8	2		
1594082.0	1	1	1	4	6000
1594082.0	1	2	2		
1594082.0	1	3	2		
1594082.0	1	4	2		
1594082.0	1	5	2		
1594082.0	1	6	2		
1594082.0	1	7	2		
1594082.0	1	8	2		
1595063.0	2	1	2		
1595063.0	2	2	2		
1595063.0	2	3	2		
1595063.0	2	4	2		
1595063.0	2	5	2		
1595063.0	2	6	2		
1595063.0	2	7	2		
1595063.0	2	8	2		
1595055.0	2	1	2		
1595055.0	2	2	2		
1595055.0	2	3	2		
1595055.0	2	4	2		
1595055.0	2	5	2		
1595055.0	2	6	2		
1595055.0	2	7	2		
1595055.0	2	8	2		
1595009.0	3	1	2		
1595009.0	3	2	2		
1595009.0	3	3	2		
1595009.0	3	4	2		
1595009.0	3	5	2		
1595009.0	3	6	2		
1595009.0	3	7	2		
1595009.0	3	8	2		
1595084.0	1	1	2		
1595084.0	1	2	2		
1595084.0	1	3	2		
1595084.0	1	4	2		
1595084.0	1	5	2		
1595084.0	1	6	2		
1595084.0	1	7	2		
1595084.0	1	8	2		
1595080.0	1	1	2		
1595080.0	1	2	2		
1595080.0	1	3	2		
1595080.0	1	4	2		
1595080.0	1	5	2		
1595080.0	1	6	2		
1595080.0	1	7	2		
1595080.0	1	8	2		
1596004.0	3	1	2		
1596004.0	3	2	2		
1596004.0	3	3	2		
1596004.0	3	4	2		
1596004.0	3	5	2		
1596004.0	3	6	2		
1596004.0	3	7	2		
1596004.0	3	8	2		
1596028.0	1	1	2		
1596028.0	1	2	2		
1596028.0	1	3	1	6	0
1596028.0	1	4	1	7	7000
1596028.0	1	5	2		
1596028.0	1	6	2		
1596028.0	1	7	2		
1596028.0	1	8	2		
1596045.0	2	1	1	4	0
1596045.0	2	2	1	4	0
1596045.0	2	3	1	4	0
1596045.0	2	4	1	4	0
1596037.0	1	1	2		
1596037.0	1	2	2		
1596037.0	1	3	2		
1596037.0	1	4	1	7	2000
1596037.0	1	5	2		
1596037.0	1	6	2		
1596037.0	1	7	2		
1596037.0	1	8	2		
638036.0	1	1	2		
638036.0	1	2	2		
638036.0	1	3	2		
638036.0	1	4	2		
638036.0	1	5	2		
638036.0	1	6	2		
638036.0	1	7	2		
638036.0	1	8	2		
638009.0	1	1	2		
638009.0	1	2	2		
638009.0	1	3	2		
638009.0	1	4	2		
638009.0	1	5	2		
638009.0	1	6	2		
638009.0	1	7	2		
638009.0	1	8	2		
638082.0	1	1	1	4	0
638082.0	1	2	2		
638082.0	1	3	2		
638082.0	1	4	2		
638082.0	1	5	2		
638082.0	1	6	2		
638082.0	1	8	2		
1347058.0	1	1	2		
1347058.0	1	2	2		
1347058.0	1	3	2		
1347058.0	1	4	2		
1347058.0	1	5	2		
1347058.0	1	6	2		
1347058.0	1	7	2		
1347058.0	1	8	2		
1347063.0	1	1	2		
1347063.0	1	2	2		
1347063.0	1	3	1	5	4000
1347063.0	1	4	2		
1347063.0	1	5	2		
1347063.0	1	6	2		
1347063.0	1	7	2		
1347063.0	1	8	2		
1347023.0	1	1	2		
1347023.0	1	2	2		
1347023.0	1	3	2		
1347023.0	1	4	2		
1347023.0	1	5	2		
1347023.0	1	6	2		
1347023.0	1	7	2		
1347023.0	1	8	2		
1347022.0	1	1	2		
1347022.0	1	2	2		
1347022.0	1	3	2		
1347022.0	1	4	2		
1347022.0	1	5	2		
1347022.0	1	6	2		
1347022.0	1	7	2		
1347022.0	1	8	2		
1347009.0	2	1	2		
1347009.0	2	2	1	7	1000
1347009.0	2	3	2		
1347009.0	2	4	2		
1347009.0	2	5	2		
1347009.0	2	6	2		
1347009.0	2	7	2		
1347009.0	2	8	2		
1347016.0	1	1	2		
1347016.0	1	2	2		
1347016.0	1	3	2		
1347016.0	1	4	2		
1347016.0	1	5	2		
1347016.0	1	6	2		
1347016.0	1	7	2		
1347016.0	1	8	2		
1347044.0	1	1	2		
1347044.0	1	2	2		
1347044.0	1	3	2		
1347044.0	1	4	2		
1347044.0	1	5	2		
1347044.0	1	6	2		
1347044.0	1	7	2		
1347044.0	1	8	2		
1347057.0	2	1	2		
1347057.0	2	2	2		
1347057.0	2	3	2		
1347057.0	2	4	2		
1347057.0	2	5	2		
1347057.0	2	6	2		
1347057.0	2	7	2		
1347057.0	2	8	2		
638091.0	1	1	2		
638091.0	1	2	2		
638091.0	1	3	2		
638091.0	1	4	2		
638091.0	1	5	2		
638091.0	1	6	2		
638091.0	1	7	2		
638091.0	1	8	2		
1603075.0	1	1	2		
1603075.0	1	2	1	4	2000
1603075.0	1	3	2		
1603075.0	1	4	2		
1603075.0	1	5	2		
1603075.0	1	6	2		
1603075.0	1	7	2		
1603075.0	1	8	2		
1603012.0	1	1	2		
1603012.0	1	2	2		
1603012.0	1	4	1	4	400
1603067.0	1	1	2		
1603067.0	1	2	2		
1603067.0	1	3	1	4	0
1603067.0	1	4	2		
1603067.0	1	5	2		
1603067.0	1	6	2		
1603067.0	1	7	2		
1603067.0	1	8	2		
1603036.0	2	1	2		
1603036.0	2	2	2		
1603036.0	2	3	2		
1603036.0	2	4	2		
1603036.0	2	5	2		
1603036.0	2	6	2		
1603036.0	2	7	2		
1603036.0	2	8	2		
1604048.0	2	1	2		
1604048.0	2	2	2		
1604048.0	2	3	2		
1604048.0	2	4	2		
1604048.0	2	5	2		
1604048.0	2	6	2		
1604048.0	2	7	2		
1604048.0	2	8	2		
1604005.0	1	1	2		
1604005.0	1	2	1	4	2000
1604005.0	1	3	2		
1604005.0	1	4	2		
1604005.0	1	5	2		
1604005.0	1	6	2		
1604005.0	1	7	2		
1604005.0	1	8	2		
1604066.0	1	1	2		
1604066.0	1	2	2		
1604066.0	1	3	2		
1604066.0	1	4	2		
1604066.0	1	5	2		
1604066.0	1	6	2		
1604066.0	1	7	2		
1604066.0	1	8	2		
649086.0	2	1	2		
649086.0	2	2	2		
649086.0	2	3	2		
649086.0	2	4	2		
649086.0	2	5	2		
649086.0	2	6	2		
649086.0	2	7	2		
649086.0	2	8	2		
649076.0	2	1	2		
649076.0	2	2	2		
649076.0	2	3	2		
649076.0	2	4	2		
649076.0	2	5	2		
649076.0	2	6	2		
649076.0	2	7	2		
649076.0	2	8	2		
649043.0	2	1	2		
649043.0	2	2	2		
649043.0	2	3	2		
649043.0	2	4	2		
649043.0	2	5	2		
649043.0	2	6	2		
649043.0	2	7	2		
649043.0	2	8	2		
1607016.0	2	1	2		
1607016.0	2	2	1	4	3000
1607016.0	2	3	2		
1607016.0	2	4	2		
1607016.0	2	5	2		
1607016.0	2	6	2		
1607016.0	2	7	2		
1607016.0	2	8	2		
1607054.0	1	1	2		
1607054.0	1	2	2		
1607054.0	1	3	2		
1607054.0	1	4	2		
1607054.0	1	5	2		
1607054.0	1	6	2		
1607054.0	1	7	2		
1607054.0	1	8	2		
1607035.0	1	1	2		
1607035.0	1	2	2		
1607035.0	1	3	2		
1607035.0	1	4	2		
1607035.0	1	5	2		
1607035.0	1	6	2		
1607035.0	1	7	2		
1607035.0	1	8	2		
1607025.0	2	1	2		
1607025.0	2	2	2		
1607025.0	2	3	2		
1607025.0	2	4	2		
1607025.0	2	5	2		
1607025.0	2	6	2		
1607025.0	2	7	2		
1607025.0	2	8	2		
1607063.0	1	1	1	4	500
1607063.0	1	2	2		
1607063.0	1	3	1	6	0
1607063.0	1	4	2		
1607063.0	1	5	2		
1607063.0	1	6	2		
1607063.0	1	7	2		
1607063.0	1	8	2		
1607082.0	1	1	2		
1607082.0	1	2	2		
1607082.0	1	3	1	4	0
1607082.0	1	4	1	6	2000
1607082.0	1	5	2		
1607082.0	1	6	2		
1607082.0	1	7	2		
1607082.0	1	8	2		
1607092.0	1	1	2		
1607092.0	1	2	2		
1607092.0	1	3	1	4	0
1607092.0	1	4	2		
1607092.0	1	5	2		
1607092.0	1	6	2		
1607092.0	1	7	2		
1607092.0	1	8	2		
1608058.0	1	1	2		
1608058.0	1	2	2		
1608058.0	1	3	2		
1608058.0	1	4	2		
1608058.0	1	5	2		
1608058.0	1	6	2		
1608058.0	1	7	2		
1608058.0	1	8	2		
1608050.0	1	1	1	2	500
1608050.0	1	2	1	2	500
1608073.0	1	1	2		
1608073.0	1	2	2		
1608073.0	1	3	2		
1608073.0	1	4	2		
1608073.0	1	5	2		
1608073.0	1	6	2		
1608073.0	1	7	2		
1608073.0	1	8	2		
1608034.0	1	1	2		
1608034.0	1	2	2		
1608034.0	1	3	2		
1608034.0	1	4	2		
1608034.0	1	5	2		
1608034.0	1	6	2		
1608034.0	1	7	2		
1608034.0	1	8	2		
1608042.0	1	1	2		
1608042.0	1	2	2		
1608042.0	1	3	2		
1608042.0	1	4	2		
1608042.0	1	5	2		
1608042.0	1	6	2		
1608042.0	1	7	2		
1608042.0	1	8	2		
1608066.0	1	1	2		
1608066.0	1	2	2		
1608066.0	1	3	2		
1608066.0	1	4	2		
1608066.0	1	5	2		
1608066.0	1	6	2		
1608066.0	1	7	2		
1608066.0	1	8	2		
1608011.0	1	1	2		
1608011.0	1	2	1	4	2000
1608011.0	1	3	2		
1608011.0	1	4	2		
1608011.0	1	5	2		
1608011.0	1	6	2		
1608011.0	1	7	2		
1608011.0	1	8	2		
660041.0	1	1	2		
660041.0	1	2	2		
660041.0	1	3	2		
660041.0	1	4	1	4	3000
660041.0	1	5	2		
660041.0	1	6	2		
660041.0	1	7	2		
660041.0	1	8	2		
660035.0	1	1	2		
660035.0	1	2	2		
660035.0	1	3	2		
660035.0	1	4	2		
660035.0	1	5	2		
660035.0	1	6	2		
660035.0	1	7	2		
660035.0	1	8	2		
660027.0	2	1	1	4	2000
660027.0	2	3	1	4	0
660027.0	2	7	1	4	0
660012.0	1	1	2		
660012.0	1	2	2		
660012.0	1	3	1	7	0
660012.0	1	4	1	4	2000
660012.0	1	5	2		
660012.0	1	6	2		
660012.0	1	7	2		
660012.0	1	8	2		
1612055.0	2	1	1	6	0
1612055.0	2	2	2		
1612055.0	2	3	1	4	0
1612055.0	2	4	2		
1612055.0	2	5	2		
1612055.0	2	6	2		
1612055.0	2	7	2		
1612055.0	2	8	2		
1612041.0	2	1	2		
1612041.0	2	2	2		
1612041.0	2	3	2		
1612041.0	2	4	2		
1612041.0	2	5	2		
1612041.0	2	6	2		
1612041.0	2	7	2		
1612041.0	2	8	2		
1612063.0	2	3	1	4	0
1612063.0	2	4	1	4	3000
1612033.0	2	1	2		
1612033.0	2	2	2		
1612033.0	2	3	2		
1612033.0	2	4	2		
1612033.0	2	5	2		
1612033.0	2	6	2		
1612033.0	2	7	2		
1612033.0	2	8	2		
1612070.0	2	1	2		
1612070.0	2	2	1	5	1500
1612070.0	2	3	2		
1612070.0	2	4	2		
1612070.0	2	5	2		
1612070.0	2	6	2		
1612070.0	2	7	2		
1612070.0	2	8	2		
1612004.0	1	1	2		
1612004.0	1	2	2		
1612004.0	1	3	2		
1612004.0	1	4	2		
1612004.0	1	5	2		
1612004.0	1	6	2		
1612004.0	1	7	2		
1612004.0	1	8	2		
1612018.0	1	1	2		
1612018.0	1	2	2		
1612018.0	1	3	2		
1612018.0	1	4	2		
1612018.0	1	5	2		
1612018.0	1	6	2		
1612018.0	1	7	2		
1612018.0	1	8	2		
1619056.0	1	1	2		
1619056.0	1	2	2		
1619056.0	1	3	2		
1619056.0	1	4	2		
1619056.0	1	5	2		
1619056.0	1	6	2		
1619056.0	1	7	2		
1619056.0	1	8	2		
1619038.0	1	1	2		
1619038.0	1	2	2		
1619038.0	1	3	2		
1619038.0	1	4	1	6	2000
1619038.0	1	5	2		
1619038.0	1	6	2		
1619038.0	1	7	2		
1619038.0	1	8	2		
1619073.0	2	1	2		
1619073.0	2	2	2		
1619073.0	2	3	2		
1619073.0	2	4	2		
1619073.0	2	5	2		
1619073.0	2	6	2		
1619073.0	2	7	2		
1619073.0	2	8	2		
1619012.0	2	1	2		
1619012.0	2	2	1	4	1000
1619012.0	2	3	2		
1619012.0	2	4	1	6	1000
1619012.0	2	5	2		
1619012.0	2	6	2		
1619012.0	2	7	2		
1619012.0	2	8	2		
1619003.0	1	1	2		
1619003.0	1	2	2		
1619003.0	1	3	1	7	0
1619003.0	1	4	1	5	5000
1619003.0	1	5	2		
1619003.0	1	6	2		
1619003.0	1	7	2		
1619003.0	1	8	2		
1619082.0	1	1	2		
1619082.0	1	2	2		
1619082.0	1	3	1	6	0
1619082.0	1	4	2		
1619082.0	1	5	2		
1619082.0	1	6	2		
1619082.0	1	7	2		
1619082.0	1	8	2		
1619047.0	1	1	2		
1619047.0	1	2	2		
1619047.0	1	3	2		
1619047.0	1	4	2		
1619047.0	1	5	2		
1619047.0	1	6	2		
1619047.0	1	7	2		
1619047.0	1	8	2		
732025.0	1	1	2		
732025.0	1	2	2		
732025.0	1	3	2		
732025.0	1	4	2		
732025.0	1	5	2		
732025.0	1	6	2		
732025.0	1	7	2		
732025.0	1	8	2		
1630010.0	1	1	2		
1630010.0	1	2	2		
1630010.0	1	3	2		
1630010.0	1	4	2		
1630010.0	1	5	2		
1630010.0	1	6	2		
1630010.0	1	7	2		
1630010.0	1	8	2		
1630052.0	1	1	2		
1630052.0	1	2	2		
1630052.0	1	3	2		
1630052.0	1	4	2		
1630052.0	1	5	2		
1630052.0	1	6	2		
1630052.0	1	7	2		
1630042.0	2	1	2		
1630042.0	2	2	2		
1630042.0	2	3	2		
1630042.0	2	4	2		
1630042.0	2	5	2		
1630042.0	2	6	2		
1630042.0	2	7	2		
1630042.0	2	8	2		
1630084.0	1	1	2		
1630084.0	1	2	2		
1630084.0	1	3	2		
1630084.0	1	4	2		
1630084.0	1	5	2		
1630084.0	1	6	2		
1630084.0	1	7	2		
1630084.0	1	8	2		
1630105.0	3	1	2		
1630105.0	3	2	2		
1630105.0	3	3	1	5	0
1630105.0	3	4	1	4	0
1630105.0	3	5	2		
1630105.0	3	6	2		
1630105.0	3	7	2		
1630105.0	3	8	2		
1623033.0	1	1	2		
1623033.0	1	2	2		
1623033.0	1	3	2		
1623033.0	1	4	2		
1623033.0	1	5	2		
1623033.0	1	6	2		
1623033.0	1	7	2		
1623033.0	1	8	2		
1623026.0	1	1	2		
1623026.0	1	2	2		
1623026.0	1	3	2		
1623026.0	1	4	2		
1623026.0	1	5	2		
1623026.0	1	6	2		
1623026.0	1	7	2		
1623026.0	1	8	2		
1623012.0	1	1	2		
1623012.0	1	2	2		
1623012.0	1	3	2		
1623012.0	1	4	2		
1623012.0	1	5	2		
1623012.0	1	6	2		
1623012.0	1	7	2		
1623012.0	1	8	2		
1624023.0	2	1	2		
1624023.0	2	2	2		
1624023.0	2	3	2		
1624023.0	2	4	2		
1624023.0	2	5	2		
1624023.0	2	6	2		
1624023.0	2	7	2		
1624023.0	2	8	2		
1624029.0	1	1	2		
1624029.0	1	2	2		
1624029.0	1	3	2		
1624029.0	1	4	2		
1624029.0	1	5	2		
1624029.0	1	6	2		
1624029.0	1	7	2		
1624029.0	1	8	2		
1624016.0	1	1	2		
1624016.0	1	2	2		
1624016.0	1	3	2		
1624016.0	1	4	1	4	0
1624016.0	1	5	2		
1624016.0	1	6	2		
1624016.0	1	7	2		
1624016.0	1	8	2		
1624009.0	2	1	2		
1624009.0	2	2	2		
1624009.0	2	3	1	4	0
1624009.0	2	4	1	5	3000
1624009.0	2	5	2		
1624009.0	2	6	2		
1624009.0	2	7	2		
1624009.0	2	8	2		
1624002.0	1	1	2		
1624002.0	1	2	2		
1624002.0	1	3	2		
1624002.0	1	4	2		
1624002.0	1	5	2		
1624002.0	1	6	2		
1624002.0	1	7	2		
1624002.0	1	8	2		
1624043.0	2	1	2		
1624043.0	2	2	2		
1624043.0	2	3	2		
1624043.0	2	4	1	7	500
1624043.0	2	5	2		
