hhid	pid	service	knows_service	used_service	freq_use	daily_msg_call
1294123.0	1	5	1	1	2	1
1294123.0	1	6	1	1	2	1
1294123.0	1	7	1	1	2	1
1294123.0	1	8	1	1	2	1
1294123.0	1	9	1	1	2	1
1294123.0	1	10	1	2		1
1294123.0	1	11	1	1	1	1
1294123.0	1	12	1	2		1
1294041.0	1	1	1	1	8	0
1294041.0	1	2	1	1	8	0
1294041.0	1	3	1	1	5	0
1294041.0	1	5	1	2		0
1294041.0	1	6	1	2		0
1294041.0	1	10	1	1	4	0
1294068.0	1	1	1	1	1	0
1294068.0	1	2	1	1	4	0
1294068.0	1	3	1	1	2	0
1294068.0	1	4	1	2		0
1294068.0	1	5	1	2		0
1294068.0	1	6	1	2		0
1294068.0	1	7	1	2		0
1294068.0	1	8	1	2		0
1294068.0	1	9	1	2		0
1294068.0	1	10	1	2		0
1294068.0	1	11	1	1	2	0
1294068.0	1	12	1	2		0
1294109.0	2	1	1	1	1	0
1294109.0	2	2	1	1	1	0
1294109.0	2	3	1	1	2	0
1294109.0	2	5	1	2		0
1294109.0	2	6	1	1	2	0
1294109.0	2	7	1	2		0
1294109.0	2	8	1	2		0
1294109.0	2	10	1	2		0
1294109.0	2	11	1	1	1	0
1294027.0	2	1	1	1	5	0
1294027.0	2	2	1	1	4	0
1294027.0	2	3	1	1	8	0
1294027.0	2	4	1	2		0
1294027.0	2	5	1	2		0
1294027.0	2	6	1	1	3	0
1294027.0	2	7	1	2		0
1294027.0	2	8	1	2		0
1294027.0	2	9	1	2		0
1294027.0	2	10	1	1	8	0
1294027.0	2	11	1	1	8	0
1294137.0	1	1	1	1	1	0
1294137.0	1	2	1	1	4	0
1294137.0	1	3	1	1	4	0
1294137.0	1	5	1	2		0
1294137.0	1	6	1	2		0
1294137.0	1	7	1	2		0
1294137.0	1	8	1	2		0
1294137.0	1	9	1	2		0
1294137.0	1	10	1	2		0
1294137.0	1	11	1	1	2	0
1294137.0	1	12	1	2		0
1295014.0	2	1	1	1	2	0
1295014.0	2	2	1	1	5	0
1295014.0	2	3	1	1	5	0
1295014.0	2	5	1	1	2	0
1295014.0	2	6	1	1	2	0
1295014.0	2	7	1	2		0
1295014.0	2	8	1	2		0
1295014.0	2	10	1	2		0
1295014.0	2	11	1	1	1	0
1295014.0	2	12	1	2		0
1295096.0	1	1	1	1	1	0
1295096.0	1	2	1	2		0
1295096.0	1	3	1	1	2	0
1295096.0	1	5	1	1	2	0
1295096.0	1	6	1	1	2	0
1295096.0	1	7	1	2		0
1295096.0	1	8	1	2		0
1295096.0	1	10	1	2		0
1295096.0	1	11	1	1	2	0
1295084.0	1	1	1	2		0
1295084.0	1	2	1	2		0
1295084.0	1	3	1	2		0
1295084.0	1	5	1	1	2	0
1295084.0	1	6	1	1	2	0
1295084.0	1	7	1	2		0
1295084.0	1	8	1	1	4	0
1295084.0	1	10	1	1	2	0
1295084.0	1	11	1	1	1	0
1295084.0	1	12	1	2		0
1295073.0	1	1	1	1	1	1
1295073.0	1	2	1	1	5	1
1295073.0	1	3	1	1	4	1
1295073.0	1	5	1	2		1
1295073.0	1	6	1	1	1	1
1295073.0	1	7	1	2		1
1295073.0	1	8	1	1	3	1
1295073.0	1	9	1	2		1
1295073.0	1	10	1	2		1
1295073.0	1	11	1	2		1
1295073.0	1	12	1	2		1
1295108.0	1	1	1	1	1	0
1295108.0	1	2	1	2		0
1295108.0	1	3	1	1	2	0
1295108.0	1	5	1	1	1	0
1295108.0	1	6	1	1	1	0
1295108.0	1	7	1	1	1	0
1295108.0	1	8	1	1	4	0
1295108.0	1	9	1	2		0
1295108.0	1	10	1	1	2	0
1295108.0	1	11	1	1	1	0
1295108.0	1	12	1	2		0
1295002.0	2	1	1	1	1	3
1295002.0	2	2	1	2		3
1295002.0	2	3	1	1	1	3
1295002.0	2	4	1	2		3
1295002.0	2	8	1	2		3
1295002.0	2	11	1	2		3
1295049.0	1	1	1	1	1	1
1295049.0	1	2	1	1	5	1
1295049.0	1	3	1	2		1
1295049.0	1	4	1	2		1
1295049.0	1	5	1	1	4	1
1295049.0	1	6	1	1	1	1
1295049.0	1	7	1	2		1
1295049.0	1	8	1	2		1
1295049.0	1	9	1	2		1
1295049.0	1	10	1	2		1
1295049.0	1	11	1	1	3	1
1295049.0	1	12	1	2		1
1295066.0	2	1	1	1	6	3
1295066.0	2	2	1	1	4	3
1295066.0	2	3	1	2		3
1295066.0	2	5	1	2		3
1295066.0	2	6	1	1	1	3
1295066.0	2	7	1	2		3
1295066.0	2	11	1	2		3
1295012.0	2	1	1	1	1	1
1295012.0	2	2	1	1	4	1
1295012.0	2	3	1	1	2	1
1295012.0	2	4	1	2		1
1295012.0	2	9	1	2		1
1295012.0	2	11	1	2		1
1295003.0	1	1	1	1	1	3
1295003.0	1	2	1	1	3	3
1295003.0	1	3	1	1	1	3
1295003.0	1	4	1	2		3
1295003.0	1	5	1	2		3
1295003.0	1	6	1	2		3
1295003.0	1	10	1	2		3
1295003.0	1	11	1	2		3
1295003.0	1	12	1	2		3
1296026.0	1	1	1	1	1	0
1296026.0	1	2	1	2		0
1296026.0	1	3	1	1	2	0
1296026.0	1	5	1	2		0
1296026.0	1	6	1	2		0
1296026.0	1	7	1	2		0
1296026.0	1	10	1	2		0
1296026.0	1	11	1	2		0
1296062.0	1	1	1	1	1	0
1296062.0	1	2	1	1	4	0
1296062.0	1	3	1	1	2	0
1296062.0	1	5	1	1	1	0
1296062.0	1	6	1	1	1	0
1296062.0	1	10	1	1	1	0
1296062.0	1	11	1	1	1	0
1296080.0	1	1	1	1	3	0
1296080.0	1	3	1	1	8	0
1296080.0	1	4	1	2		0
1296080.0	1	5	1	2		0
1296080.0	1	6	1	2		0
1296080.0	1	11	1	2		0
1296089.0	2	1	1	1	2	2
1296089.0	2	2	1	2		2
1296089.0	2	3	1	1	8	2
1296089.0	2	5	1	2		2
1296089.0	2	6	1	1	4	2
1296089.0	2	7	1	2		2
1296089.0	2	8	1	2		2
1296089.0	2	10	1	2		2
1296089.0	2	11	1	2		2
1296008.0	2	1	1	1	2	2
1296008.0	2	2	1	1	4	2
1296008.0	2	3	1	1	8	2
1296008.0	2	6	1	1	99	2
1296008.0	2	7	1	2		2
1296008.0	2	10	1	2		2
1296008.0	2	11	1	1	8	2
1296082.0	1	1	1	1	1	2
1296082.0	1	2	1	1	8	2
1296082.0	1	3	1	1	8	2
1296082.0	1	5	1	2		2
1296082.0	1	6	1	1	1	2
1296082.0	1	7	1	2		2
1296082.0	1	8	1	2		2
1296082.0	1	9	1	2		2
1296082.0	1	10	1	2		2
1296082.0	1	11	1	2		2
1296082.0	1	12	1	2		2
1296071.0	1	1	1	1	1	0
1296071.0	1	2	1	1	4	0
1296071.0	1	3	1	1	99	0
1296071.0	1	5	1	1	1	0
1296071.0	1	6	1	1	1	0
1296071.0	1	10	1	1	1	0
1296071.0	1	11	1	1	1	0
1296053.0	1	1	1	1	2	2
1296053.0	1	2	1	1	4	2
1296053.0	1	3	1	1	4	2
1296053.0	1	4	1	2		2
1296053.0	1	5	1	2		2
1296053.0	1	6	1	1	3	2
1296053.0	1	9	1	2		2
1296053.0	1	10	1	2		2
1296053.0	1	11	1	2		2
1297080.0	1	1	1	1	4	0
1297080.0	1	2	1	2		0
1297080.0	1	3	1	2		0
1297080.0	1	5	1	2		0
1297080.0	1	6	1	2		0
1297080.0	1	7	1	2		0
1297080.0	1	8	1	2		0
1297080.0	1	9	1	2		0
1297080.0	1	10	1	2		0
1297080.0	1	11	1	2		0
1297080.0	1	12	1	2		0
1297116.0	2	1	1	1	3	0
1297116.0	2	2	1	2		0
1297116.0	2	3	1	2		0
1297116.0	2	5	1	2		0
1297116.0	2	6	1	2		0
1297116.0	2	7	1	2		0
1297116.0	2	11	1	2		0
1297008.0	2	1	1	1	1	2
1297008.0	2	2	1	2		2
1297008.0	2	3	1	2		2
1297008.0	2	5	1	2		2
1297008.0	2	6	1	2		2
1297008.0	2	7	1	2		2
1297008.0	2	8	1	2		2
1297008.0	2	9	1	2		2
1297008.0	2	10	1	2		2
1297008.0	2	11	1	2		2
1297008.0	2	12	1	2		2
1297104.0	1	1	1	1	2	1
1297104.0	1	2	1	2		1
1297104.0	1	3	1	1	5	1
1297104.0	1	5	1	2		1
1297104.0	1	6	1	2		1
1297104.0	1	7	1	2		1
1297104.0	1	8	1	2		1
1297104.0	1	9	1	2		1
1297104.0	1	10	1	2		1
1297104.0	1	11	1	1	3	1
1297104.0	1	12	1	2		1
1297013.0	2	1	1	1	2	0
1297013.0	2	2	1	1	5	0
1297013.0	2	3	1	1	4	0
1297013.0	2	5	1	2		0
1297013.0	2	6	1	2		0
1297013.0	2	7	1	2		0
1297013.0	2	8	1	2		0
1297013.0	2	9	1	2		0
1297013.0	2	10	1	2		0
1297013.0	2	11	1	2		0
1297013.0	2	12	1	2		0
1297032.0	1	1	1	1	1	0
1297032.0	1	2	1	2		0
1297032.0	1	3	1	1	2	0
1297032.0	1	5	1	2		0
1297032.0	1	6	1	2		0
1297032.0	1	7	1	2		0
1297032.0	1	8	1	2		0
1297032.0	1	9	1	2		0
1297032.0	1	10	1	2		0
1297032.0	1	11	1	2		0
1297032.0	1	12	1	2		0
1297092.0	1	1	1	1	2	5
1297092.0	1	2	1	1	5	5
1297092.0	1	3	1	1	4	5
1297092.0	1	5	1	2		5
1297092.0	1	6	1	1	1	5
1297092.0	1	10	1	2		5
1297092.0	1	11	1	2		5
1297110.0	1	1	1	1	1	3
1297110.0	1	2	1	1	4	3
1297110.0	1	3	1	1	1	3
1297110.0	1	9	1	2		3
1297110.0	1	10	1	2		3
1297068.0	1	1	1	1	2	2
1297068.0	1	3	1	1	4	2
1297068.0	1	5	1	2		2
1297068.0	1	6	1	1	3	2
1297068.0	1	8	1	2		2
1297068.0	1	9	1	2		2
1297068.0	1	10	1	2		2
1297068.0	1	11	1	2		2
1297068.0	1	12	1	2		2
1298024.0	1	1	1	2		3
1298024.0	1	2	1	2		3
1298024.0	1	3	1	1	3	3
1298024.0	1	6	1	2		3
1298024.0	1	7	1	2		3
1298024.0	1	9	1	2		3
1298024.0	1	10	1	2		3
1298024.0	1	11	1	2		3
1298117.0	2	1	1	1	8	0
1298117.0	2	2	1	1	4	0
1298117.0	2	3	1	1	8	0
1298117.0	2	5	1	2		0
1298117.0	2	6	1	2		0
1298117.0	2	11	1	2		0
1298084.0	1	1	1	1	1	0
1298084.0	1	2	1	1	2	0
1298084.0	1	3	1	1	1	0
1298084.0	1	6	1	2		0
1298084.0	1	8	1	2		0
1298084.0	1	9	1	2		0
1298084.0	1	11	1	1	1	0
1298010.0	2	1	1	1	8	2
1298010.0	2	2	1	1	4	2
1298010.0	2	3	1	1	8	2
1298010.0	2	11	1	2		2
1298010.0	2	12	1	2		2
1298091.0	1	1	1	1	4	3
1298091.0	1	2	1	1	3	3
1298091.0	1	3	1	1	8	3
1298091.0	1	4	1	2		3
1298091.0	1	5	1	2		3
1298091.0	1	6	1	1	4	3
1298091.0	1	7	1	2		3
1298091.0	1	8	1	2		3
1298091.0	1	10	1	1	7	3
1298091.0	1	11	1	1	6	3
1298104.0	1	1	1	1	1	2
1298104.0	1	3	1	1	4	2
1298104.0	1	4	1	2		2
1298104.0	1	5	1	1	5	2
1298104.0	1	6	1	1	4	2
1298104.0	1	7	1	2		2
1298104.0	1	8	1	2		2
1298104.0	1	10	1	2		2
1298104.0	1	11	1	1	8	2
1298037.0	1	1	1	1	1	1
1298037.0	1	2	1	1	4	1
1298037.0	1	3	1	1	1	1
1298037.0	1	7	1	2		1
1298037.0	1	9	1	1	2	1
1298037.0	1	10	1	2		1
1298037.0	1	11	1	1	1	1
1298064.0	2	1	1	1	2	1
1298064.0	2	2	1	1	4	1
1298064.0	2	3	1	1	4	1
1298064.0	2	5	1	2		1
1298064.0	2	6	1	1	2	1
1298064.0	2	8	1	2		1
1298064.0	2	11	1	2		1
1298077.0	2	1	1	1	2	2
1298077.0	2	3	1	1	4	2
1298077.0	2	5	1	2		2
1298077.0	2	6	1	2		2
1298077.0	2	11	1	2		2
1298054.0	1	1	1	1	2	3
1298054.0	1	2	1	1	4	3
1298054.0	1	3	1	1	4	3
1298054.0	1	5	1	1	5	3
1298054.0	1	6	1	1	2	3
1298054.0	1	8	1	2		3
1298054.0	1	11	1	1	2	3
1299020.0	1	1	1	1	2	0
1299020.0	1	2	1	1	8	0
1299020.0	1	3	1	1	8	0
1299020.0	1	5	1	1	8	0
1299020.0	1	7	1	1	8	0
1299020.0	1	8	1	1	2	0
1299048.0	2	1	1	1	2	0
1299048.0	2	2	1	2		0
1299048.0	2	3	1	1	3	0
1299048.0	2	4	1	2		0
1299048.0	2	5	1	2		0
1299048.0	2	6	1	2		0
1299048.0	2	8	1	2		0
1299048.0	2	9	1	2		0
1299048.0	2	10	1	2		0
1299048.0	2	11	1	2		0
1299034.0	1	1	1	1	1	1
1299034.0	1	2	1	1	4	1
1299034.0	1	3	1	1	2	1
1299034.0	1	5	1	1	2	1
1299034.0	1	6	1	1	1	1
1299034.0	1	10	1	1	1	1
1299034.0	1	11	1	1	1	1
1299119.0	1	1	1	1	2	1
1299119.0	1	2	1	1	3	1
1299119.0	1	3	1	1	3	1
1299119.0	1	4	1	2		1
1299119.0	1	5	1	1	8	1
1299119.0	1	6	1	1	8	1
1299119.0	1	7	1	1	3	1
1299119.0	1	8	1	1	3	1
1299119.0	1	9	1	2		1
1299119.0	1	11	1	1	2	1
1299119.0	1	12	1	2		1
1299091.0	1	1	1	1	2	2
1299091.0	1	2	1	1	4	2
1299091.0	1	3	1	1	8	2
1299091.0	1	5	1	1	8	2
1299091.0	1	6	1	1	2	2
1299091.0	1	10	1	2		2
1299091.0	1	11	1	1	2	2
1299105.0	2	1	1	1	2	2
1299105.0	2	2	1	2		2
1299105.0	2	3	1	1	4	2
1299105.0	2	5	1	2		2
1299105.0	2	6	1	2		2
1299088.0	1	1	1	1	2	1
1299088.0	1	2	1	1	8	1
1299088.0	1	3	1	1	8	1
1299088.0	1	4	1	2		1
1299088.0	1	5	1	1	8	1
1299088.0	1	6	1	1	8	1
1299088.0	1	7	1	2		1
1299088.0	1	8	1	2		1
1299088.0	1	10	1	2		1
1299088.0	1	11	1	1	3	1
1299134.0	2	1	1	1	2	5
1299134.0	2	2	1	1	4	5
1299134.0	2	3	1	1	2	5
1299134.0	2	4	1	2		5
1300097.0	4	1	1	1	8	0
1300097.0	4	2	1	1	4	0
1300097.0	4	3	1	2		0
1300097.0	4	5	1	2		0
1300097.0	4	6	1	1	1	0
1300097.0	4	7	1	1	99	0
1300097.0	4	8	1	1	8	0
1300097.0	4	9	1	1	8	0
1300097.0	4	10	1	2		0
1300097.0	4	11	1	2		0
1300097.0	4	12	1	1	4	0
1300025.0	2	1	1	1	1	0
1300025.0	2	2	1	1	4	0
1300025.0	2	3	1	2		0
1300025.0	2	5	1	1	8	0
1300025.0	2	6	1	2		0
1300025.0	2	7	1	2		0
1300025.0	2	8	1	2		0
1300025.0	2	9	1	2		0
1300025.0	2	10	1	2		0
1300025.0	2	11	1	2		0
1300025.0	2	12	1	2		0
1300046.0	1	1	1	1	2	0
1300046.0	1	2	1	1	4	0
1300046.0	1	3	1	2		0
1300046.0	1	5	1	2		0
1300046.0	1	9	1	2		0
1300046.0	1	11	1	2		0
1300005.0	1	1	1	1	1	0
1300005.0	1	2	1	1	8	0
1300005.0	1	3	1	1	8	0
1300005.0	1	4	1	2		0
1300005.0	1	5	1	1	8	0
1300005.0	1	6	1	1	8	0
1300005.0	1	7	1	1	8	0
1300005.0	1	8	1	2		0
1300005.0	1	9	1	2		0
1300005.0	1	10	1	2		0
1300005.0	1	11	1	1	3	0
1300076.0	1	1	1	1	2	1
1300076.0	1	4	1	2		1
1300076.0	1	5	1	2		1
1300076.0	1	6	1	2		1
1300076.0	1	7	1	2		1
1300076.0	1	10	1	2		1
1300076.0	1	11	1	1	1	1
1300015.0	2	1	1	1	8	0
1300015.0	2	2	1	1	8	0
1300015.0	2	5	1	2		0
1300015.0	2	6	1	2		0
1300015.0	2	7	1	1	2	0
1300015.0	2	8	1	2		0
1300015.0	2	9	1	2		0
1300015.0	2	10	1	2		0
1300015.0	2	11	1	1	1	0
1300015.0	2	12	1	1	4	0
1300066.0	1	1	1	1	1	0
1300066.0	1	2	1	1	5	0
1300066.0	1	3	1	1	2	0
1300066.0	1	4	1	2		0
1300066.0	1	5	1	1	1	0
1300066.0	1	6	1	1	1	0
1300066.0	1	7	1	2		0
1300066.0	1	8	1	2		0
1300066.0	1	9	1	2		0
1300066.0	1	10	1	1	6	0
1300066.0	1	11	1	1	1	0
1300066.0	1	12	1	2		0
1300087.0	1	1	1	1	1	0
1300087.0	1	2	1	2		0
1300087.0	1	3	1	1	4	0
1300087.0	1	4	1	2		0
1300087.0	1	5	1	2		0
1300087.0	1	6	1	1	2	0
1300087.0	1	7	1	2		0
1300087.0	1	8	1	2		0
1300087.0	1	10	1	2		0
1300087.0	1	11	1	2		0
1300087.0	1	12	1	2		0
1300036.0	1	1	1	2		0
1300036.0	1	2	1	1	4	0
1300036.0	1	3	1	1	1	0
1300036.0	1	11	1	2		0
1300056.0	1	1	1	1	2	0
1300056.0	1	3	1	1	2	0
1300056.0	1	4	1	2		0
1300056.0	1	5	1	2		0
1300056.0	1	11	1	2		0
1302023.0	1	1	1	1	1	2
1302023.0	1	2	1	1	4	2
1302023.0	1	3	1	1	2	2
1302023.0	1	5	1	1	2	2
1302023.0	1	6	1	1	2	2
1302023.0	1	11	1	1	1	2
1302023.0	1	12	1	1	4	2
1302002.0	1	1	1	1	1	0
1302002.0	1	3	1	1	2	0
1302002.0	1	12	1	1	4	0
1302035.0	1	1	1	1	1	3
1302035.0	1	2	1	1	4	3
1302035.0	1	7	1	2		3
1302035.0	1	11	1	1	1	3
1302010.0	2	1	1	1	2	5
1302010.0	2	2	1	1	4	5
1302010.0	2	3	1	1	2	5
1302010.0	2	4	1	2		5
1302010.0	2	5	1	2		5
1302010.0	2	6	1	1	1	5
1302010.0	2	7	1	2		5
1302010.0	2	8	1	2		5
1302010.0	2	9	1	2		5
1302010.0	2	10	1	2		5
1302010.0	2	11	1	2		5
1302010.0	2	12	1	2		5
1302004.0	1	1	1	1	2	0
1302004.0	1	2	1	1	4	0
1302004.0	1	3	1	1	8	0
1302004.0	1	4	1	2		0
1302004.0	1	5	1	1	1	0
1302004.0	1	6	1	1	8	0
1302004.0	1	7	1	2		0
1302004.0	1	8	1	2		0
1302004.0	1	9	1	2		0
1302004.0	1	10	1	2		0
1302004.0	1	11	1	1	1	0
1302004.0	1	12	1	2		0
1302017.0	1	1	1	1	1	0
1302017.0	1	2	1	1	4	0
1302017.0	1	3	1	1	8	0
1302017.0	1	4	1	2		0
1302017.0	1	5	1	2		0
1302017.0	1	6	1	1	2	0
1302017.0	1	7	1	2		0
1302017.0	1	8	1	2		0
1302017.0	1	9	1	2		0
1302017.0	1	10	1	2		0
1302017.0	1	11	1	1	1	0
1302017.0	1	12	1	2		0
1302029.0	2	1	1	1	2	0
1302029.0	2	2	1	2		0
1302029.0	2	3	1	1	3	0
1302029.0	2	4	1	2		0
1302029.0	2	5	1	2		0
1302029.0	2	6	1	1	2	0
1302029.0	2	8	1	2		0
1302029.0	2	9	1	2		0
1302029.0	2	10	1	2		0
1302029.0	2	11	1	1	3	0
1302053.0	1	1	1	1	2	4
1302053.0	1	2	1	2		4
1302053.0	1	3	1	1	8	4
1302053.0	1	5	1	2		4
1302053.0	1	6	1	2		4
1302041.0	2	1	1	1	1	0
1302041.0	2	2	1	1	4	0
1302041.0	2	3	1	1	2	0
1302041.0	2	5	1	1	2	0
1302041.0	2	6	1	1	1	0
1302041.0	2	7	1	1	99	0
1302041.0	2	10	1	1	1	0
1302041.0	2	11	1	1	1	0
1302038.0	2	1	1	1	3	2
1302038.0	2	2	1	2		2
1302038.0	2	3	1	1	8	2
1302038.0	2	5	1	1	8	2
1302038.0	2	6	1	1	8	2
1302038.0	2	10	1	2		2
1302038.0	2	11	1	1	8	2
1303056.0	2	1	1	1	2	4
1303056.0	2	2	1	1	8	4
1303056.0	2	3	1	1	8	4
1303056.0	2	4	1	2		4
1303056.0	2	5	1	1	8	4
1303056.0	2	6	1	1	8	4
1303056.0	2	7	1	2		4
1303056.0	2	10	1	2		4
1303056.0	2	11	1	1	8	4
1303087.0	1	1	1	1	2	3
1303087.0	1	2	1	2		3
1303087.0	1	3	1	1	2	3
1303087.0	1	4	1	2		3
1303087.0	1	5	1	2		3
1303087.0	1	6	1	1	3	3
1303087.0	1	9	1	2		3
1303087.0	1	11	1	2		3
1303077.0	2	1	1	1	1	3
1303077.0	2	2	1	1	2	3
1303077.0	2	3	1	1	2	3
1303026.0	1	1	1	1	1	4
1303026.0	1	2	1	2		4
1303026.0	1	3	1	1	2	4
1303026.0	1	5	1	2		4
1303026.0	1	6	1	1	2	4
1303026.0	1	7	1	2		4
1303026.0	1	8	1	2		4
1303026.0	1	9	1	2		4
1303026.0	1	11	1	2		4
1303026.0	1	12	1	2		4
1303040.0	1	1	1	1	3	4
1303040.0	1	2	1	1	8	4
1303040.0	1	3	1	1	99	4
1303040.0	1	4	1	2		4
1303040.0	1	5	1	1	8	4
1303040.0	1	6	1	1	1	4
1303040.0	1	7	1	2		4
1303040.0	1	8	1	2		4
1303040.0	1	10	1	2		4
1303040.0	1	11	1	2		4
1303086.0	2	1	1	1	2	3
1303086.0	2	2	1	2		3
1303086.0	2	3	1	1	3	3
1303086.0	2	4	1	2		3
1303086.0	2	5	1	2		3
1303086.0	2	6	1	1	1	3
1303086.0	2	7	1	2		3
1303086.0	2	8	1	2		3
1303086.0	2	9	1	2		3
1303086.0	2	10	1	2		3
1303086.0	2	11	1	2		3
1303086.0	2	12	1	2		3
1303006.0	2	1	1	1	1	0
1303006.0	2	2	1	1	5	0
1303006.0	2	3	1	1	2	0
1303006.0	2	5	1	2		0
1303006.0	2	6	1	2		0
1303006.0	2	7	1	2		0
1303006.0	2	9	1	1	99	0
1303006.0	2	10	1	1	99	0
1304021.0	2	1	1	1	2	4
1304021.0	2	3	1	1	8	4
1304021.0	2	5	1	1	8	4
1304021.0	2	6	1	1	8	4
1304021.0	2	7	1	2		4
1304021.0	2	10	1	2		4
1304021.0	2	11	1	1	8	4
1304007.0	3	1	1	1	1	0
1304007.0	3	2	1	2		0
1304007.0	3	3	1	1	2	0
1304007.0	3	5	1	2		0
1304007.0	3	6	1	1	1	0
1304007.0	3	7	1	2		0
1304007.0	3	10	1	2		0
1304007.0	3	11	1	2		0
1304007.0	3	12	1	2		0
1304035.0	1	1	1	1	2	3
1304035.0	1	2	1	2		3
1304035.0	1	3	1	1	3	3
1304035.0	1	5	1	2		3
1304035.0	1	6	1	1	2	3
1304035.0	1	7	1	1	2	3
1304035.0	1	8	1	1	2	3
1304035.0	1	9	1	2		3
1304035.0	1	10	1	2		3
1304035.0	1	11	1	1	1	3
1304035.0	1	12	1	2		3
1304033.0	1	1	1	1	2	3
1304033.0	1	2	1	1	8	3
1304033.0	1	3	1	2		3
1304033.0	1	5	1	1	2	3
1304033.0	1	6	1	1	8	3
1304033.0	1	7	1	1	8	3
1304033.0	1	12	1	2		3
1304067.0	1	1	1	1	6	2
1304067.0	1	2	1	1	4	2
1304067.0	1	3	1	1	3	2
1304067.0	1	4	1	2		2
1304067.0	1	5	1	1	8	2
1304067.0	1	6	1	1	2	2
1304067.0	1	7	1	2		2
1304067.0	1	8	1	2		2
1304067.0	1	9	1	2		2
1304067.0	1	10	1	2		2
1304067.0	1	11	1	1	8	2
1304067.0	1	12	1	2		2
1304056.0	1	1	1	1	1	0
1304056.0	1	2	1	1	4	0
1304056.0	1	3	1	1	2	0
1304056.0	1	5	1	2		0
1304056.0	1	6	1	2		0
1304056.0	1	10	1	1	1	0
1304056.0	1	11	1	1	1	0
1304025.0	1	1	1	1	2	0
1304025.0	1	2	1	1	4	0
1304025.0	1	3	1	1	1	0
1304025.0	1	4	1	2		0
1304025.0	1	5	1	2		0
1304025.0	1	6	1	1	3	0
1304025.0	1	7	1	2		0
1304025.0	1	8	1	2		0
1304025.0	1	9	1	2		0
1304025.0	1	10	1	2		0
1304025.0	1	11	1	1	2	0
1304025.0	1	12	1	2		0
1304049.0	1	1	1	1	3	0
1304049.0	1	2	1	1	8	0
1304049.0	1	3	1	2		0
1304049.0	1	4	1	2		0
1304049.0	1	5	1	1	1	0
1304049.0	1	6	1	1	1	0
1304049.0	1	7	1	2		0
1304049.0	1	8	1	2		0
1304049.0	1	9	1	2		0
1304049.0	1	10	1	2		0
1304049.0	1	11	1	1	1	0
1304049.0	1	12	1	2		0
1305098.0	1	1	1	1	5	0
1305098.0	1	2	1	1	2	0
1305098.0	1	3	1	2		0
1305098.0	1	4	1	2		0
1305098.0	1	5	1	2		0
1305098.0	1	6	1	1	1	0
1305098.0	1	7	1	2		0
1305098.0	1	8	1	2		0
1305098.0	1	9	1	2		0
1305098.0	1	10	1	2		0
1305098.0	1	11	1	2		0
1305098.0	1	12	1	2		0
1305074.0	1	1	1	1	2	0
1305074.0	1	2	1	1	8	0
1305074.0	1	3	1	1	2	0
1305074.0	1	5	1	2		0
1305074.0	1	6	1	1	3	0
1305074.0	1	7	1	2		0
1305074.0	1	8	1	2		0
1305074.0	1	11	1	2		0
1305003.0	1	1	1	1	3	3
1305003.0	1	2	1	1	8	3
1305003.0	1	3	1	1	8	3
1305003.0	1	5	1	2		3
1305003.0	1	6	1	2		3
1305003.0	1	7	1	2		3
1305003.0	1	10	1	2		3
1305003.0	1	11	1	2		3
1305023.0	1	1	1	1	1	2
1305023.0	1	2	1	1	4	2
1305023.0	1	3	1	1	2	2
1305023.0	1	5	1	1	2	2
1305023.0	1	6	1	1	1	2
1305023.0	1	10	1	1	1	2
1305023.0	1	11	1	1	1	2
1305064.0	1	1	1	1	3	1
1305064.0	1	2	1	1	3	1
1305064.0	1	3	1	1	3	1
1305064.0	1	5	1	1	8	1
1305064.0	1	6	1	1	3	1
1305064.0	1	7	1	2		1
1305064.0	1	8	1	1	3	1
1305064.0	1	10	1	2		1
1305064.0	1	11	1	1	2	1
1305024.0	2	1	1	1	5	2
1305024.0	2	2	1	1	4	2
1305024.0	2	3	1	1	2	2
1305024.0	2	5	1	1	2	2
1305024.0	2	6	1	1	2	2
1305024.0	2	10	1	1	8	2
1305024.0	2	11	1	1	1	2
1305024.0	2	12	1	2		2
1305084.0	2	1	1	1	1	1
1305084.0	2	2	1	2		1
1305084.0	2	3	1	1	2	1
1305084.0	2	5	1	1	2	1
1305084.0	2	6	1	1	1	1
1305084.0	2	10	1	2		1
1305084.0	2	11	1	1	1	1
1305014.0	2	1	1	2		3
1305014.0	2	2	1	2		3
1305014.0	2	3	1	2		3
1305014.0	2	5	1	2		3
1305014.0	2	6	1	1	1	3
1305014.0	2	11	1	2		3
1308033.0	1	1	1	1	1	3
1308033.0	1	2	1	1	8	3
1308033.0	1	3	1	1	2	3
1308033.0	1	4	1	1	99	3
1308033.0	1	5	1	2		3
1308033.0	1	6	1	2		3
1308033.0	1	7	1	2		3
1308033.0	1	8	1	2		3
1308033.0	1	9	1	2		3
1308033.0	1	10	1	2		3
1308033.0	1	11	1	2		3
1308033.0	1	12	1	1	1	3
1308028.0	1	1	1	1	1	1
1308028.0	1	2	1	1	5	1
1308028.0	1	3	1	1	5	1
1308028.0	1	5	1	2		1
1308028.0	1	6	1	2		1
1308028.0	1	8	1	2		1
1308028.0	1	11	1	2		1
1308011.0	2	1	1	2		1
1308011.0	2	2	1	1	8	1
1308011.0	2	3	1	1	2	1
1308011.0	2	4	1	2		1
1308011.0	2	5	1	2		1
1308011.0	2	6	1	2		1
