hhid	saving_instrument	instr_usage	importance_rank	safety_rank	use_reason	use_reason_other	non_use_reason	non_use_reason_other	money_loss	times_loss	biggest_loss
1485046.0	2	1	2	4	2				2		
1485046.0	3	2					4				
1485046.0	4	2					4				
1485046.0	5	1	3	2	6				2		
1485046.0	6	1	4	3	3				2		
1485046.0	7	2					1				
1485046.0	8	2					1				
1485046.0	9	2					7				
1485046.0	10	2					3				
1485030.0	1	1	1	1	1				2		
1485030.0	2	1	2	3	2				2		
1485030.0	3	2					4				
1485030.0	4	2					4				
1485030.0	5	1	3	2	6				2		
1485030.0	6	1	4	4	3				2		
1485030.0	7	2					1				
1485030.0	8	2					1				
1485030.0	9	2					7				
1485030.0	10	2					3				
1485104.0	1	1	1	1	1				2		
1485104.0	2	1	3	2	2				2		
1485104.0	3	2					4				
1485104.0	4	2					4				
1485104.0	5	2					4				
1485104.0	6	1	2	3	5				2		
1485104.0	7	2					1				
1485104.0	8	2					1				
1485104.0	9	2					3				
1485104.0	10	2					3				
1485012.0	1	1	1	1	1				2		
1485012.0	2	1	2	2	2				2		
1485012.0	3	2					4				
1485012.0	4	2					4				
1485012.0	5	1	3	3	6				2		
1485012.0	6	2					4				
1485012.0	7	1	4	4	5				2		
1485012.0	8	2					1				
1485012.0	9	2					7				
1485012.0	10	2					3				
1485023.0	1	1	1	1	1				2		
1485023.0	2	1	3	4	2				2		
1485023.0	3	2					4				
1485023.0	4	2					4				
1485023.0	5	1	2	2	6				2		
1485023.0	6	1	4	3	5				2		
1485023.0	7	2					1				
1485023.0	8	2					1				
1485023.0	9	2					3				
1485023.0	10	2					3				
1485058.0	1	1	1	1	1				2		
1485058.0	2	1	4	4	2				2		
1485058.0	3	1	2	2	5				2		
1485058.0	4	2					4				
1485058.0	5	2					4				
1485058.0	6	1	3	3	5				2		
1485058.0	7	2					7				
1485058.0	8	2					1				
1485058.0	9	2					7				
1485058.0	10	2					3				
1486054.0	1	1	2	3	1				2		
1486054.0	2	1	1	1	2				2		
1486054.0	3	2					4				
1486054.0	4	2					4				
1486054.0	5	2					4				
1486054.0	6	1	3	2	2				2		
1486054.0	7	2					1				
1486054.0	8	2					7				
1486054.0	9	2					2				
1486054.0	10	2					3				
1486116.0	1	1	1	1	1				2		
1486116.0	2	1	3	2	2				2		
1486116.0	3	2					4				
1486116.0	4	1	2	3	2				2		
1486116.0	5	2					4				
1486116.0	6	1	4	4	2				2		
1486116.0	7	2					1				
1486116.0	8	2					1				
1486116.0	9	2					7				
1486116.0	10	2					3				
1486079.0	1	1	1	1	1				2		
1486079.0	2	1	2	2	2				1	3	500
1486079.0	3	2					4				
1486079.0	4	2					4				
1486079.0	5	2					4				
1486079.0	6	1	3	3	6				2		
1486079.0	7	2					1				
1486079.0	8	2					1				
1486079.0	9	2					3				
1486079.0	10	2					3				
1486067.0	1	1	1	1	1				2		
1486067.0	2	1	2	3	2				2		
1486067.0	3	1	4	4	5				2		
1486067.0	4	2					4				
1486067.0	5	2					4				
1486067.0	6	1	3	2	2				2		
1486067.0	7	2					1				
1486067.0	8	2					1				
1486067.0	9	2					7				
1486067.0	10	2					3				
1486092.0	1	2					3				
1486092.0	2	1	1	1	2				2		
1486092.0	3	2					4				
1486092.0	4	2					4				
1486092.0	5	2					4				
1486092.0	6	2					1				
1486092.0	7	2					1				
1486092.0	8	2					1				
1486092.0	9	2					3				
1486092.0	10	2					3				
1486005.0	1	1	1	1	1				2		
1486005.0	2	1	2	4	2				2		
1486005.0	3	2					4				
1486005.0	4	2					4				
1486005.0	5	1	3	2	6				2		
1486005.0	6	1	4	3	1				2		
1486005.0	7	2					1				
1486005.0	8	2					1				
1486005.0	9	2					7				
1486005.0	10	2					3				
1486104.0	1	1	1	1	1				2		
1486104.0	2	1	2	3	2				1	1	200
1486104.0	3	2					4				
1486104.0	4	2					4				
1486104.0	5	1	3	2	6				2		
1486104.0	6	1	4	4	2				2		
1486104.0	7	2					1				
1486104.0	8	2					1				
1486104.0	9	2					7				
1486104.0	10	2					8				
1486042.0	1	2					3				
1486042.0	2	1	1	1	2				2		
1486042.0	3	2					4				
1486042.0	4	2					4				
1486042.0	5	2					4				
1486042.0	6	2					1				
1486042.0	7	2					1				
1486042.0	8	2					1				
1486042.0	9	2					7				
1486042.0	10	2					3				
1486030.0	1	1	3	1	1				2		
1486030.0	2	1	1	3	2				2		
1486030.0	3	2					4				
1486030.0	4	2					4				
1486030.0	5	1	2	2	6				2		
1486030.0	6	2					4				
1486030.0	7	2					7				
1486030.0	8	2					1				
1486030.0	9	2					1				
1486030.0	10	2					3				
1486017.0	1	1	1	1	1				2		
1486017.0	2	1	3	3	2				2		
1486017.0	3	2					4				
1486017.0	4	2					4				
1486017.0	5	1	2	2	5				2		
1486017.0	6	2					1				
1486017.0	7	2					1				
1486017.0	8	2					7				
1486017.0	9	2					8				
1486017.0	10	2					3				
1487039.0	1	1	1	1	9	16			2		
1487039.0	2	1	5	5	2				2		
1487039.0	3	1	4	4	9	16			2		
1487039.0	4	2					1				
1487039.0	5	1	3	2	3				2		
1487039.0	6	2					5				
1487039.0	7	2					5				
1487039.0	8	2					1				
1487039.0	9	2					1				
1487039.0	10	1	2	3	9	18			2		
1487001.0	1	1	1	1	1				2		
1487001.0	2	1	4	4	2				2		
1487001.0	3	2					8				
1487001.0	4	1	3	3	2				2		
1487001.0	5	1	2	2	1				2		
1487001.0	6	2					1				
1487001.0	7	2					1				
1487001.0	8	2					1				
1487001.0	9	2					1				
1487001.0	10	2					8				
1487026.0	1	1	1	1	1				2		
1487026.0	2	1	5	5	6				2		
1487026.0	3	2					8				
1487026.0	4	1	3	4	6				2		
1487026.0	5	1	4	3	2				2		
1487026.0	6	2					1				
1487026.0	7	2					1				
1487026.0	8	2					1				
1487026.0	9	2					1				
1487026.0	10	1	2	2	7				2		
1487014.0	1	1	2	2	1				2		
1487014.0	2	1	6	5	6				2		
1487014.0	3	1	4	4	9	16			2		
1487014.0	4	1	5	6	2				2		
1487014.0	5	1	3	3	2				2		
1487014.0	6	2					1				
1487014.0	7	2					1				
1487014.0	8	2					1				
1487014.0	9	2					1				
1487014.0	10	1	1	1	9	13			2		
1487115.0	1	1	1	1	1				2		
1487115.0	2	1	2	2	6				2		
1487115.0	3	2					4				
1487115.0	4	2					8				
1487115.0	5	2					4				
1487115.0	6	2					7				
1487115.0	7	2					7				
1487115.0	8	2					1				
1487115.0	9	2					6				
1487115.0	10	2					3				
1487103.0	1	1	1	1	1				2		
1487103.0	2	1	5	5	6				2		
1487103.0	3	1	2	3	9	16			2		
1487103.0	4	1	4	4	6				1	1	650
1487103.0	5	2					8				
1487103.0	6	2					5				
1487103.0	7	2					7				
1487103.0	8	2					1				
1487103.0	9	2					7				
1487103.0	10	1	3	2	9	18			2		
1487091.0	1	1	1	1	1				2		
1487091.0	2	1	2	3	2				1	2	500
1487091.0	3	2					8				
1487091.0	4	1	3	2	6				1	1	1500
1487091.0	5	2					4				
1487091.0	6	2					7				
1487091.0	7	2					8				
1487091.0	8	2					1				
1487091.0	9	2					7				
1487091.0	10	2					3				
1487052.0	1	1	2	1	1				2		
1487052.0	2	1	1	3	6				2		
1487052.0	3	2					4				
1487052.0	4	2					1				
1487052.0	5	1	3	2	6				2		
1487052.0	6	2					1				
1487052.0	7	2					1				
1487052.0	8	2					1				
1487052.0	9	2					1				
1487052.0	10	2					3				
1487065.0	1	1	1	1	1				2		
1487065.0	2	1	2	2	2				2		
1487065.0	3	2					4				
1487065.0	4	1	3	3	2				2		
1487065.0	5	2					3				
1487065.0	6	2					1				
1487065.0	7	2					1				
1487065.0	8	2					1				
1487065.0	9	2					1				
1487065.0	10	2					3				
1487079.0	1	1	1	1	1				2		
1487079.0	2	1	3	4	6				2		
1487079.0	3	2					8				
1487079.0	4	1	4	3	2				2		
1487079.0	5	2					3				
1487079.0	6	2					1				
1487079.0	7	2					1				
1487079.0	8	2					1				
1487079.0	9	2					1				
1487079.0	10	1	2	2	3				2		
1488005.0	1	1	2	1	1				2		
1488005.0	2	1	5	5	6				2		
1488005.0	3	1	4	4	9	15			2		
1488005.0	4	2					1				
1488005.0	5	1	3	3	2				2		
1488005.0	6	2					1				
1488005.0	7	2					1				
1488005.0	8	2					1				
1488005.0	9	2					1				
1488005.0	10	1	1	2	9	13			2		
1488016.0	1	1	4	2	2				2		
1488016.0	2	1	6	6	6				2		
1488016.0	3	1	3	4	9	16			2		
1488016.0	4	1	2	5	2				2		
1488016.0	5	1	5	3	2				2		
1488016.0	6	2					1				
1488016.0	7	2					1				
1488016.0	8	2					1				
1488016.0	9	2					1				
1488016.0	10	1	1	1	9	13			2		
1488064.0	1	2					8				
1488064.0	2	1	2	2	7				2		
1488064.0	3	2					8				
1488064.0	4	1	1	1	2				2		
1488064.0	5	2					1				
1488064.0	6	2					1				
1488064.0	7	2					1				
1488064.0	8	2					1				
1488064.0	9	2					1				
1488064.0	10	2					3				
1488052.0	1	1	2	2	9	21			2		
1488052.0	2	1	3	3	6				2		
1488052.0	3	1	1	1	9	16			2		
1488052.0	4	2					8				
1488052.0	5	2					8				
1488052.0	6	2					1				
1488052.0	7	2					1				
1488052.0	8	2					1				
1488052.0	9	2					1				
1488052.0	10	2					8				
1488075.0	1	1	1	1	1				2		
1488075.0	2	1	3	2	6				2		
1488075.0	3	2					3				
1488075.0	4	2					8				
1488075.0	5	1	2	3	2				2		
1488075.0	6	2					8				
1488075.0	7	2					1				
1488075.0	8	2					5				
1488075.0	9	2					1				
1488075.0	10	2					3				
1488099.0	1	2					3				
1488099.0	2	1	2	2	6				2		
1488099.0	3	1	1	1	2				2		
1488099.0	4	2					8				
1488099.0	5	2					1				
1488099.0	6	2					1				
1488099.0	7	2					5				
1488099.0	8	2					5				
1488099.0	9	2					1				
1488099.0	10	2					3				
1488028.0	1	1	2	1	1				2		
1488028.0	2	1	4	4	6				2		
1488028.0	3	2					8				
1488028.0	4	2					1				
1488028.0	5	1	3	2	2				2		
1488028.0	6	2					5				
1488028.0	7	2					5				
1488028.0	8	2					5				
1488028.0	9	2					1				
1488028.0	10	1	1	3	1				2		
1488111.0	1	1	2	1	1				2		
1488111.0	2	1	6	6	6				2		
1488111.0	3	1	4	3	9	16			2		
1488111.0	4	1	5	5	6				1	1	10000
1488111.0	5	1	3	4	2				2		
1488111.0	6	2					1				
1488111.0	7	2					1				
1488111.0	8	2					1				
1488111.0	9	2					1				
1488111.0	10	1	1	2	9	16			2		
1488040.0	1	2					3				
1488040.0	2	1	3	3	3				2		
1488040.0	3	1	1	1	9	16			2		
1488040.0	4	1	2	4	9	21			2		
1488040.0	5	1	4	2	9	52			2		
1488040.0	6	2					5				
1488040.0	7	2					5				
1488040.0	8	2					1				
1488040.0	9	2					1				
1488040.0	10	2					3				
1488087.0	1	2					3				
1488087.0	2	1	4	4	2				2		
1488087.0	3	2					3				
1488087.0	4	1	3	3	6				1	1	500
1488087.0	5	1	1	1	2				2		
1488087.0	6	2					5				
1488087.0	7	2					5				
1488087.0	8	2					5				
1488087.0	9	1	2	2	6				2		
1488087.0	10	2					3				
1489054.0	1	1	1	1	1				2		
1489054.0	2	1	2	2	6				2		
1489054.0	3	2					8				
1489054.0	4	2					7				
1489054.0	5	2					8				
1489054.0	6	2					7				
1489054.0	7	2					7				
1489054.0	8	2					1				
1489054.0	9	2					8				
1489054.0	10	2					7				
1489042.0	1	1	1	1	1				2		
1489042.0	2	1	2	2	7				2		
1489042.0	3	2					8				
1489042.0	4	2					7				
1489042.0	5	2					7				
1489042.0	6	2					8				
1489042.0	7	2					5				
1489042.0	8	2					1				
1489042.0	9	2					1				
1489042.0	10	2					8				
1489017.0	1	2					7				
1489017.0	2	1	1	1	6				2		
1489017.0	3	2					4				
1489017.0	4	1	2	2	9	37			2		
1489017.0	5	2					4				
1489017.0	6	2					9	35			
1489017.0	7	2					7				
1489017.0	8	2					1				
1489017.0	9	2					7				
1489017.0	10	2					8				
1489115.0	1	1	1	1	1				2		
1489115.0	2	1	3	3	2				2		
1489115.0	3	2					4				
1489115.0	4	1	2	2	2				2		
1489115.0	5	2					1				
1489115.0	6	2					1				
1489115.0	7	2					1				
1489115.0	8	2					1				
1489115.0	9	2					1				
1489115.0	10	2					3				
1489091.0	1	2					3				
1489091.0	2	1	1	1	3				2		
1489091.0	3	2					4				
1489091.0	4	2					4				
1489091.0	5	2					1				
1489091.0	6	2					1				
1489091.0	7	2					1				
1489091.0	8	2					1				
1489091.0	9	2					1				
1489091.0	10	2					3				
1489103.0	1	1	2	1	1				2		
1489103.0	2	1	1	3	6				2		
1489103.0	3	2					4				
1489103.0	4	2					7				
1489103.0	5	1	3	2	7				2		
1489103.0	6	2					1				
1489103.0	7	2					1				
1489103.0	8	2					1				
1489103.0	9	2					1				
1489103.0	10	2					3				
1489066.0	1	2					3				
1489066.0	2	1	1	1	7				2		
1489066.0	3	2					7				
1489066.0	4	2					7				
1489066.0	5	2					3				
1489066.0	6	2					1				
1489066.0	7	2					1				
1489066.0	8	2					1				
1489066.0	9	2					1				
1489066.0	10	2					3				
1489029.0	1	2					4				
1489029.0	2	1	1	1	2				2		
1489029.0	3	2					4				
1489029.0	4	2					7				
1489029.0	5	2					4				
1489029.0	6	2					5				
1489029.0	7	2					8				
1489029.0	8	2					5				
1489029.0	9	2					1				
1489029.0	10	2					3				
1489079.0	1	2					7				
1489079.0	2	1	2	3	2				1	4	4000
1489079.0	3	2					4				
1489079.0	4	1	3	2	2				2		
1489079.0	5	1	1	1	2				2		
1489079.0	6	2					1				
1489079.0	7	2					1				
1489079.0	8	2					1				
1489079.0	9	2					1				
1489079.0	10	2					7				
1489005.0	1	2					9	25			
1489005.0	2	1	1	1	6				2		
1489005.0	3	2					4				
1489005.0	4	2					7				
1489005.0	5	2					4				
1489005.0	6	2					5				
1489005.0	7	2					1				
1489005.0	8	2					1				
1489005.0	9	2					7				
1489005.0	10	2					3				
1490067.0	1	1	1	1	1				2		
1490067.0	2	1	2	3	6				2		
1490067.0	3	1	3	2	9	18			2		
1490067.0	4	2					7				
1490067.0	5	2					5				
1490067.0	6	2					7				
1490067.0	7	2					7				
1490067.0	8	2					5				
1490067.0	9	2					8				
1490067.0	10	2					4				
1490113.0	1	1	1	1	1				2		
1490113.0	2	1	3	3	6				2		
1490113.0	3	2					7				
1490113.0	4	1	2	2	2				2		
1490113.0	5	2					8				
1490113.0	6	2					7				
1490113.0	7	2					5				
1490113.0	8	2					1				
1490113.0	9	2					3				
1490113.0	10	2					4				
1490076.0	1	1	1	1	1				2		
1490076.0	2	1	2	2	7				2		
1490076.0	3	2					8				
1490076.0	4	2					7				
1490076.0	5	2					8				
1490076.0	6	1	3	3	6				2		
1490076.0	7	2					1				
1490076.0	8	2					5				
1490076.0	9	2					7				
1490076.0	10	2					8				
1490042.0	1	1	1	1	2				2		
1490042.0	2	1	2	3	7				2		
1490042.0	3	2					8				
1490042.0	4	2					8				
1490042.0	5	1	3	2	5				2		
1490042.0	6	2					1				
1490042.0	7	2					8				
1490042.0	8	2					1				
1490042.0	9	2					7				
1490042.0	10	2					3				
1490084.0	1	1	1	1	6				2		
1490084.0	2	1	2	3	2				2		
1490084.0	3	1	3	2	9	16			2		
1490084.0	4	2					8				
1490084.0	5	2					4				
1490084.0	6	2					7				
1490084.0	7	2					7				
1490084.0	8	2					1				
1490084.0	9	2					2				
1490084.0	10	2					3				
1490016.0	1	1	2	1	1				2		
1490016.0	2	1	1	3	6				2		
1490016.0	3	2					8				
1490016.0	4	2					8				
1490016.0	5	1	3	2	6				2		
1490016.0	6	2					1				
1490016.0	7	2					1				
1490016.0	8	2					1				
1490016.0	9	2					1				
1490016.0	10	2					3				
1490008.0	1	2					3				
1490008.0	2	1	1	3	6				1	1	500
1490008.0	3	2					4				
1490008.0	4	1	3	2	2				1	1	3500
1490008.0	5	1	2	1	2				2		
1490008.0	6	2					1				
1490008.0	7	2					1				
1490008.0	8	2					1				
1490008.0	9	2					7				
1490008.0	10	2					3				
1490033.0	1	1	2	1	1				2		
1490033.0	2	1	1	4	6				2		
1490033.0	3	1	3	2	2				2		
1490033.0	4	1	4	3	2				2		
1490033.0	5	2					3				
1490033.0	6	2					1				
1490033.0	7	2					1				
1490033.0	8	2					1				
1490033.0	9	2					1				
1490033.0	10	1	5	5	2				2		
1490050.0	1	1	1	1	1				2		
1490050.0	2	1	4	4	2				2		
1490050.0	3	1	2	2	9	16			2		
1490050.0	4	2					1				
1490050.0	5	1	3	3	2				2		
1490050.0	6	2					1				
1490050.0	7	2					1				
1490050.0	8	2					1				
1490050.0	9	2					1				
1490050.0	10	2					3				
1490025.0	1	1	1	1	1				2		
1490025.0	2	1	2	5	6				2		
1490025.0	3	2					8				
1490025.0	4	1	4	2	2				2		
1490025.0	5	1	3	3	2				2		
1490025.0	6	1	5	4	6				2		
1490025.0	7	2					1				
1490025.0	8	1	6	6	1				2		
1490025.0	9	2					1				
1490025.0	10	2					3				
290018.0	1	2					3				
290018.0	2	1	2	2	2				2		
290018.0	3	2					3				
290018.0	4	1	1	1	2				2		
290018.0	5	2					2				
290018.0	6	2					8				
290018.0	7	2					7				
290018.0	8	2					7				
290018.0	9	2					5				
290018.0	10	2					3				
290045.0	1	2					9	25			
290045.0	2	1	2	2	2				2		
290045.0	3	2					4				
290045.0	4	1	1	1	6				2		
290045.0	5	2					4				
290045.0	6	2					7				
290045.0	7	2					7				
290045.0	8	2					5				
290045.0	9	2					5				
290045.0	10	2					8				
290009.0	1	2					7				
290009.0	2	1	1	1	6				2		
290009.0	3	2					8				
290009.0	4	2					9	25			
290009.0	5	2					7				
290009.0	6	2					5				
290009.0	7	2					1				
290009.0	8	2					1				
290009.0	9	2					8				
290009.0	10	2					9	25			
290013.0	1	2					4				
290013.0	2	1	1	1	2				2		
290013.0	3	2					3				
290013.0	4	1	2	2	2				2		
290013.0	5	2					4				
290013.0	6	2					7				
290013.0	7	2					7				
290013.0	8	2					1				
290013.0	9	2					8				
290013.0	10	2					3				
290012.0	1	2					8				
290012.0	2	1	1	1	6				2		
290012.0	3	2					8				
290012.0	4	2					7				
290012.0	5	2					8				
290012.0	6	2					7				
290012.0	7	2					7				
290012.0	8	2					5				
290012.0	9	2					5				
290012.0	10	2					3				
290029.0	1	2					2				
290029.0	2	1	1	1	2				2		
290029.0	3	1	2	2	9	50			2		
290029.0	4	2					7				
290029.0	5	2					4				
290029.0	6	2					5				
290029.0	7	2					1				
290029.0	8	2					1				
290029.0	9	2					7				
290029.0	10	2					3				
290008.0	1	2					3				
290008.0	2	1	2	2	2				2		
290008.0	3	1	3	3	5				2		
290008.0	4	2					4				
290008.0	5	2					4				
290008.0	6	1	1	1	5				2		
290008.0	7	2					1				
290008.0	8	2					1				
290008.0	9	2					7				
290008.0	10	2					3				
290048.0	1	2					4				
290048.0	2	1	2	2	2				2		
290048.0	3	1	3	3	5				2		
290048.0	4	2					5				
290048.0	5	2					4				
290048.0	6	1	1	1	1				2		
290048.0	7	2					1				
290048.0	8	2					1				
290048.0	9	2					7				
290048.0	10	2					3				
290001.0	1	2					7				
290001.0	2	1	1	1	2				2		
290001.0	3	1	3	3	5				2		
290001.0	4	2					1				
290001.0	5	2					4				
290001.0	6	1	2	2	7				2		
290001.0	7	2					1				
290001.0	8	2					1				
290001.0	9	2					5				
290001.0	10	2					4				
290007.0	1	2					9	25			
290007.0	2	1	1	1	3				2		
290007.0	3	2					9	25			
290007.0	4	2					9	25			
290007.0	5	2					9	25			
290007.0	6	2					7				
290007.0	7	2					7				
290007.0	8	2					9	25			
290007.0	9	2					9	25			
290007.0	10	2					9	25			
291054.0	1	1	1	1	1				2		
291054.0	2	1	2	2	2				2		
291054.0	3	1	3	3	7				2		
291054.0	4	2					8				
291054.0	5	2					7				
291054.0	6	2					5				
291054.0	7	2					1				
291054.0	8	2					1				
291054.0	9	2					1				
291054.0	10	2					3				
291039.0	1	1	1	1	1				2		
291039.0	2	1	3	2	2				2		
291039.0	3	2					3				
291039.0	4	1	2	3	9	18			2		
291039.0	5	2					9	32			
291039.0	6	2					5				
291039.0	7	2					1				
291039.0	8	2					1				
291039.0	9	2					8				
291039.0	10	2					8				
291021.0	1	1	1	1	1				2		
291021.0	2	1	2	2	2				2		
291021.0	3	1	4	4	7				2		
291021.0	4	1	3	3	7				2		
291021.0	5	2					7				
291021.0	6	2					7				
291021.0	7	2					7				
291021.0	8	2					7				
291021.0	9	2					7				
291021.0	10	2					7				
291057.0	1	1	3	1	1				2		
291057.0	2	1	1	6	6				2		
291057.0	3	1	5	4	2				1	1	14000
291057.0	4	1	6	5	2				2		
291057.0	5	1	4	3	2				2		
291057.0	6	2					1				
291057.0	7	2					1				
291057.0	8	2					1				
291057.0	9	2					1				
291057.0	10	1	2	2	3				2		
291025.0	1	1	1	1	1				2		
291025.0	2	1	2	2	6				2		
291025.0	3	2					4				
291025.0	4	2					1				
291025.0	5	2					3				
291025.0	6	2					1				
291025.0	7	2					1				
291025.0	8	2					1				
291025.0	9	2					1				
291025.0	10	2					3				
291032.0	1	2					7				
291032.0	2	2					3				
291032.0	3	1	1	1	2				2		
291032.0	4	2					1				
291032.0	5	2					1				
291032.0	6	2					1				
291032.0	7	2					1				
291032.0	8	2					1				
291032.0	9	2					1				
291032.0	10	2					3				
291068.0	1	1	1	1	1				2		
291068.0	2	1	5	5	6				2		
291068.0	3	1	4	4	2				2		
291068.0	4	2					1				
291068.0	5	1	3	3	2				2		
291068.0	6	2					1				
291068.0	7	2					1				
291068.0	8	2					1				
291068.0	9	2					1				
291068.0	10	1	2	2	3				2		
291017.0	1	1	2	1	1				2		
291017.0	2	1	1	2	2				2		
291017.0	3	2					4				
291017.0	4	2					8				
291017.0	5	2					3				
291017.0	6	2					1				
291017.0	7	2					1				
291017.0	8	2					1				
291017.0	9	2					8				
291017.0	10	2					3				
291047.0	1	2					7				
291047.0	2	1	2	3	6				2		
291047.0	3	1	3	2	2				2		
291047.0	4	2					1				
291047.0	5	2					1				
291047.0	6	2					1				
291047.0	7	2					1				
291047.0	8	1	1	1	1				2		
291047.0	9	2					3				
291047.0	10	2					3				
291010.0	1	1	1	1	1				2		
291010.0	2	1	2	2	2				2		
291010.0	3	1	4	3	1				2		
291010.0	4	2					7				
291010.0	5	1	3	4	2				2		
291010.0	6	2					5				
291010.0	7	2					1				
